***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,herbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,41.62,,,,,,System Temp (C):,41.3,,,,,,,
Humidity (%):,22.97,,,,,,Humidity (%):,23.15,,,,,,,
Lamp Indicator:,1124,,,,,,Lamp Indicator:,1123,,,,,,,
Data Date-Time:,2023/11/10T14:53:33,,,,,,Data Date-Time:,2023/11/10T14:51:18,,,,,,,
Total Measurement Time in sec:,6.7779201,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.08535400046452,0.0413457073195706,-8.39863846568903E-05,,,,,
Serial Number:,B07R011,(95UB122GC0AB07R011),,,,,Pixel to Wavelength Coefficients:,1794.37724621797,-0.920219689099738,-0.000237242138379873,,,,,
GUI Version:,3.9.4,Revision:,526,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.7,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,1hr 5min 4sec ,,,,,,,
UUID:,DE:67:0C:88:67:2B:47:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.81429527209,0.615771159085186
905.716563509274,0.617777026027021
909.614561387966,0.618984780504971
913.508288908168,0.622011198208287
917.397746069878,0.624259195768232
921.282932873098,0.6284690280466
925.163849317827,0.62908459244207
929.040495404065,0.629876124810097
932.912871131812,0.632285465293309
938.069395988934,0.6333292960161
941.931807546869,0.634258638802305
945.789948746314,0.63807791593431
949.643819587268,0.638604588027691
953.493420069731,0.638914956990723
957.338750193702,0.640104985383133
961.179809959184,0.642251299024231
965.016599366174,0.643104897697109
968.849118414673,0.643988846238807
973.952501032798,0.645362561164523
977.775055911486,0.646191155151739
981.593340431682,0.64552041356291
985.407354593388,0.646901288725007
989.217098396603,0.64736174403659
993.022571841327,0.648335488173889
996.823774927561,0.648986816899587
1000.6207076553,0.650415207816427
1004.41337002455,0.650416377060575
1008.20176203532,0.652231994344644
1013.24630860312,0.652979146873061
1017.02473644407,0.654038968686791
1020.79889392653,0.654437580155377
1024.5687810505,0.65496533566462
1028.33439781597,0.656143424878427
1032.09574422296,0.657001972887398
1035.85282027145,0.657336098196586
1039.60562596146,0.657696969082307
1043.35416129297,0.657969449471982
1048.34556562178,0.659449533828247
1052.08413678348,0.659983992072264
1055.81843758669,0.659322369825282
1059.54846803141,0.660267869630338
1063.27422811764,0.66068213032199
1066.99571784538,0.661738040197043
1070.71293721462,0.661288398222024
1074.42588622538,0.662304811629138
1078.13456487764,0.661509685431717
1081.83897317142,0.662952695247407
1086.77154144991,0.66279130845867
1090.46598557387,0.662622336433269
1094.15615933934,0.664069430955788
1097.84206274632,0.66363881798547
1101.52369579481,0.663638713579211
1105.20105848481,0.663715252598501
1108.87415081632,0.664178245459211
1112.54297278934,0.664636495517135
1116.20752440387,0.664110961006627
1121.08695044336,0.664011331497469
1124.74153788807,0.663809458028273
1128.3918549743,0.664046246989366
1132.03790170203,0.663840598005446
1135.67967807127,0.662859945820002
1139.31718408202,0.662355121731905
1142.95041973428,0.661981865002767
1146.57938502805,0.662203704940423
1150.20407996333,0.661197367580346
1153.82450454012,0.660183352717376
1158.6450945293,0.659734317404237
1162.25555493627,0.65899984069994
1165.86174498476,0.658769005511825
1169.46366467475,0.658380879626314
1173.06131400625,0.657274563019916
1176.65469297927,0.65724928643994
1180.24380159379,0.655951190848666
1183.82863984982,0.655911977701218
1187.40920774736,0.655227593053212
1192.17665549754,0.654827968923418
1195.74725922527,0.654611596630235
1199.3135925945,0.653889445713692
1202.87565560525,0.653895245752749
1206.43344825751,0.65472898348473
1209.98697055127,0.654753597686154
1213.53622248654,0.655745250022846
1217.08120406333,0.656625065513627
1220.62191528162,0.6576117613022
1224.15835614142,0.65861047421944
1228.86696784128,0.66019889343382
1232.39344453127,0.660629462875687
1235.91565086277,0.661086008865378
1239.43358683578,0.662080815029068
1242.94725245029,0.662298287335399
1246.45664770632,0.662476140718554
1249.96177260386,0.663061079085433
1253.4626271429,0.663239780309325
1256.95921132345,0.66348454217377
1261.61468078432,0.664251863623891
1265.10130079506,0.663926761049577
1268.58365044731,0.664085826254237
1272.06172974107,0.664251335190426
1275.53553867634,0.664763668583445
1279.00507725312,0.665443767387315
1282.4703454714,0.665269834540615
1285.9313433312,0.665290845751939
