***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,30.77,,,,,,System Temp (C):,27.93,,,,,,,
Humidity (%):,51.66,,,,,,Humidity (%):,52.39,,,,,,,
Lamp ADC:,3079,3079,830,849,,,Lamp ADC:,3079,3079,830,849,,,,
Data Date-Time:,2025/11/05T15:50:11,,,,,,Data Date-Time:,2025/11/05T15:47:29,,,,,,,
Total Measurement Time in sec:,6.4817466,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.74589567087503,0.0468271937173058,-9.53581739805986E-05,,,,,
Serial Number:,C23R002,(95UB125GC0VC23R002),,,,,Pixel to Wavelength Coefficients:,1756.1983651918,-0.919335509971685,-0.000241825006214287,,,,,
GUI Version:,3.13.2,Revision:,1227,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,1hr 39min 5sec ,,,,,,,
UUID:,DE:67:0C:88:67:76:74:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000101,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
1166.12918696107,-0.00183017514026033
1170.88506852868,-0.00171692437722822
1174.44690137925,-0.00199333356508929
1178.00438137971,-0.00218860974052598
1181.55750853005,-0.00200900333794258
1185.10628283029,-0.002048225987359
1188.65070428041,-0.00220915581227971
1192.19077288043,-0.00204209866241387
1196.90409324693,-0.00194507738478201
1200.43400519669,-0.00211826030876371
1203.95956429632,-0.00206800000088051
1207.48077054585,-0.00194731361451514
1210.99762394527,-0.00185086128199905
1214.51012449457,-0.00180554359761255
1218.01827219376,-0.00177649387447008
1222.68903135918,-0.0019877746328041
1226.18702240811,-0.00164823746396238
1229.68066060693,-0.00190065584875676
1233.16994595564,-0.00169817635242894
1236.65487845423,-0.00186731508587644
1240.13545810271,-0.00195088959321025
1243.61168490109,-0.00206181599016174
1248.23988286541,-0.00195899151721259
1251.70595301352,-0.0018805827759223
1255.16767031152,-0.00187202883016113
1258.6250347594,-0.0018266863086124
1262.07804635718,-0.00190243847808659
1265.52670510484,-0.00179237512578042
1268.97101100239,-0.00200546190047163
1273.55664776562,-0.00194522012111269
1276.99079701291,-0.00201301609499042
1280.42059341009,-0.00175868629360094
1283.84603695715,-0.0019657460239226
1287.26712765411,-0.00196479972204902
1290.68386550095,-0.00172533270359067
1294.09625049768,-0.0020639439048887
1298.63932605982,-0.00200303993960678
1302.04155440629,-0.00211343151262659
1305.43942990264,-0.00199580244292409
1308.83295254889,-0.00207210285812696
1312.22212234502,-0.00213577812307285
1315.60693929105,-0.00206674201357317
1320.11325745224,-0.00190430857733734
1323.487917748,-0.00197702665938644
1326.85822519365,-0.00206807160062821
1330.22417978919,-0.0020709468762493
1333.58578153461,-0.00209863419789652
1336.94303042993,-0.00222056106789672
1340.29592647513,-0.00213799596837266
1344.75968343522,-0.00215995431538728
1348.10242283016,-0.00204796264508603
1351.44080937499,-0.00220479053411239
1354.77484306971,-0.00181691859170639
1358.10452391432,-0.00174575747961123
1361.42985190881,-0.00183175871860099
1364.75082705319,-0.00192038036644069
1369.17202281219,-0.00220233662041399
1372.48284130632,-0.00193245446638111
1375.78930695032,-0.00204027348317873
1379.09141974422,-0.00210834540494084
1382.38917968801,-0.00210285696742912
1385.68258678168,-0.00227137520576618
1388.97164102524,-0.0023958837710758
1393.35027558315,-0.00264374227318354
1396.62917317645,-0.00285770884430963
1399.90371791964,-0.00321427462354609
1403.17390981272,-0.00299540188012046
1406.43974885568,-0.00278852452035151
1409.70123504853,-0.00245889188747639
1412.95836839128,-0.00257045934100446
1417.29444174809,-0.00245730448714248
1420.54141844057,-0.00217528976726531
1423.78404228294,-0.00232162700233587
1427.0223132752,-0.00231453094778886
1430.25623141734,-0.00228795964362442
1433.48579670937,-0.00219712303693613
1436.71100915129,-0.00221079674965046
1441.00452130702,-0.00237568047613541
1444.21957709868,-0.00235674433789982
1447.43028004022,-0.00228274377314602
1450.63663013166,-0.00227669789556643
1453.83862737298,-0.00217930622175738
1457.0362717642,-0.00242145676107243
1460.2295633053,-0.00231864248931609
1464.48051425993,-0.00230656559974104
1467.66364915076,-0.0022886087502504
1470.84243119149,-0.00234799197176918
1474.01686038211,-0.00249984419851465
1477.18693672261,-0.00242942508397675
1480.35266021301,-0.0023920877213202
1483.51403085329,-0.0024681499351707
1487.72242060682,-0.00219863251043161
1490.87363459684,-0.00243887184888195
1494.02049573675,-0.00260530739710406
1497.16300402654,-0.00234933004627928
1500.30115946623,-0.00250216572160418
1503.4349620558,-0.00249141866680789
1506.56441179526,-0.00269368351235425
1510.7302403477,-0.00243081069973131
1513.8495334369,-0.0024187609486392
1516.96447367598,-0.00256734255457621
1520.07506106496,-0.00238842059103732
1523.18129560382,-0.00240771082954562
1526.28317729258,-0.00234629854522122
1529.38070613122,-0.00251969930182126
1533.50397348256,-0.00278935199281825
1536.59134567094,-0.00278282312613953
1539.67436500921,-0.00285041305327638
1542.75303149736,-0.00264125915971229
1545.82734513541,-0.00269540007837512
1548.89730592334,-0.00256560352674481
1551.96291386116,-0.00300872608602562
1556.04362001141,-0.00278310481189568
1559.09907129897,-0.00294479018179977
1562.15016973641,-0.00273552082190992
1565.19691532375,-0.00266718638796328
1568.23930806097,-0.00278903279622545
1571.27734794808,-0.00304898144971902
1574.31103498508,-0.00275747343925383
1578.34917993424,-0.00304093119264803
1581.37271032098,-0.00318692867002398
1584.39188785761,-0.00291950207969484
1587.40671254412,-0.00300169818452611
1590.41718438052,-0.00308400252313502
1593.42330336681,-0.00328598913875505
1596.42506950299,-0.00316630257104552
1600.42065325106,-0.00343969811292259
1603.41226273698,-0.00360586480511764
1606.39951937278,-0.00300282421859743
1609.38242315848,-0.00337002659907503
1612.36097409406,-0.00344197178663438
1615.33517217953,-0.00374680903115114
1618.30501741489,-0.00354814261244155
1622.25803996186,-0.00344402111920856
1625.21772854696,-0.00372551640719657
1628.17306428194,-0.00401482808596705
1631.12404716682,-0.00418058942494516
1634.07067720158,-0.00420708398550591
1637.01295438623,-0.00409377217383791
1639.95087872077,-0.00438036741823758
1643.86134006665,-0.00435133277004472
1646.78910775092,-0.00475630206913935
1649.71252258509,-0.0051790070679526
1652.63158456914,-0.0060194569482567
1655.54629370308,-0.00668535987941707
1658.45664998691,-0.00982707074109068
1661.36265342063,-0.0131493479455356
1665.23055356542,-0.0195711051164303
1668.12640034887,-0.0256336630719188
1671.01789428222,-0.0327087147192173
1673.90503536545,-0.0380861100520888
1676.78782359857,-0.0437668963754707
1679.66625898158,-0.047351696493149
1682.54034151448,-0.0489523353072034
1686.36568045817,-0.0473929321710947
1689.22960634081,-0.0481406813535055
1692.08917937333,-0.0467780324864596
1694.94439955575,-0.0430239578836351
1697.79526688805,-0.0438768510358959
1700.64178137024,-0.0376903744743707
