***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,29.82,,,,,,System Temp (C):,27.93,,,,,,,
Humidity (%):,52.35,,,,,,Humidity (%):,52.39,,,,,,,
Lamp ADC:,3079,3079,830,849,,,Lamp ADC:,3079,3079,830,849,,,,
Data Date-Time:,2025/11/05T15:49:09,,,,,,Data Date-Time:,2025/11/05T15:47:29,,,,,,,
Total Measurement Time in sec:,6.4734942,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.74589567087503,0.0468271937173058,-9.53581739805986E-05,,,,,
Serial Number:,C23R002,(95UB125GC0VC23R002),,,,,Pixel to Wavelength Coefficients:,1756.1983651918,-0.919335509971685,-0.000241825006214287,,,,,
GUI Version:,3.13.2,Revision:,1227,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,1hr 38min 55sec ,,,,,,,
UUID:,DE:67:0C:88:67:76:74:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000101,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
901.701099874012,0.00170866283337675
905.577788882674,0.000635736868052155
909.450125041225,0.00104042777264478
913.318108349663,0.00277316162725193
917.18173880799,0.00306708635100014
921.041016416205,0.0030309838859424
926.179948793651,0.00445200533710874
930.029069751605,0.00447067162161012
933.873837859447,0.00362346651557394
937.714253117177,0.00260986230843703
941.550315524795,0.00253487272256401
945.382025082302,0.00156880183396284
949.209381789697,0.000933750227494352
954.305752966049,0.00147815319141868
958.122953023182,0.000671505869915549
961.935800230204,0.000669673201880443
965.744294587114,0.000699179719592101
969.548436093912,0.00080331699195167
973.348224750598,0.00057909817783321
977.143660557173,0.000918066904181182
982.197470532431,0.000422399836713616
985.982749688744,0.00059433436340756
989.763675994946,0.000841670177512383
993.540249451036,0.000709063891817488
997.312470057013,0.000801959545765965
1001.08033781288,0.000354601278349527
1004.84385271863,0.000325741445422836
1009.8551014928,0.00028126885699019
1013.60845974829,0.00050598728279094
1017.35746515367,0.000250273897459456
1021.10211770894,0.000134133506115291
1024.8424174141,0.000200540389599716
1028.57836426914,0.000234846720992133
1032.30995827408,0.000112649066117756
1037.27864584715,-1.86746025510235E-05
1041.00008320182,0.000344828944734607
1044.71716770638,0.000303579748799492
1048.42989936083,0.000569191357423274
1052.13827816517,0.000225893462523513
1055.8423041194,0.000381530830770265
1059.54197722351,0.000666383319208496
1064.46810359549,0.000197860398561099
1068.15762004934,0.000432487769820954
1071.84278365308,0.00061821289001866
1075.52359440671,0.000565801524342277
1079.20005231022,0.000512935797048271
1082.87215736363,0.000524121820884666
1086.53990956692,0.000670243305930796
1091.42347473781,0.000631495732750401
1095.08107029084,0.00095098715510746
1098.73431299376,0.000631799848699335
1102.38320284657,0.000402763923345295
1106.02773984926,0.000748550916032624
1109.66792400185,0.00076878367774351
1113.30375530432,0.000611382806211387
1118.14475927411,0.000764834940255151
1121.77043392632,0.000748331208158318
1125.39175572842,0.000911707577175106
1129.00872468041,0.000629590161525953
1132.62134078229,0.000825719982020543
1136.22960403405,0.00057089328167048
1139.83351443571,0.000442375057340565
1144.6319572044,0.000531514347131315
1148.22571095579,0.000565484841452518
1151.81511185707,0.000396619543848918
1155.40015990824,0.000810521220884881
1158.9808551093,0.000709277080755756
1162.55719746024,0.000898883397063094
1166.12918696107,0.000533535430158918
1170.88506852868,0.000879750948389698
1174.44690137925,0.00076285209320407
