***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,30.52,,,,,,System Temp (C):,27.93,,,,,,,
Humidity (%):,51.69,,,,,,Humidity (%):,52.39,,,,,,,
Lamp ADC:,3079,3079,830,849,,,Lamp ADC:,3079,3079,830,849,,,,
Data Date-Time:,2025/11/05T15:50:00,,,,,,Data Date-Time:,2025/11/05T15:47:29,,,,,,,
Total Measurement Time in sec:,6.489644,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.74589567087503,0.0468271937173058,-9.53581739805986E-05,,,,,
Serial Number:,C23R002,(95UB125GC0VC23R002),,,,,Pixel to Wavelength Coefficients:,1756.1983651918,-0.919335509971685,-0.000241825006214287,,,,,
GUI Version:,3.13.2,Revision:,1227,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,1hr 39min 0sec ,,,,,,,
UUID:,DE:67:0C:88:67:76:74:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000101,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU)
1251.70595301352,-0.00368085869238463
1255.16767031152,-0.00360526454177506
1258.6250347594,-0.00383325693876841
1262.07804635718,-0.00364646760744705
1265.52670510484,-0.00365917509102731
1268.97101100239,-0.0038430434807143
1273.55664776562,-0.00377104227913722
1276.99079701291,-0.00383304366958162
1280.42059341009,-0.00377869209804325
1283.84603695715,-0.00371774446932165
1287.26712765411,-0.00380415728961931
1290.68386550095,-0.0036867163702514
1294.09625049768,-0.00387634221090502
1298.63932605982,-0.00391071922119033
1302.04155440629,-0.00400054408816642
1305.43942990264,-0.00390811151750906
1308.83295254889,-0.00392863402862546
1312.22212234502,-0.00411551200404575
1315.60693929105,-0.00389907292110919
1320.11325745224,-0.00380775802286924
1323.487917748,-0.00401411782745918
1326.85822519365,-0.00400833865309288
1330.22417978919,-0.00392523194453003
1333.58578153461,-0.00385541142877664
1336.94303042993,-0.00398571619774512
1340.29592647513,-0.00414747904393254
1344.75968343522,-0.00389007120954338
1348.10242283016,-0.00402498717276746
1351.44080937499,-0.00391180589158043
1354.77484306971,-0.00367830314411297
1358.10452391432,-0.00389050150580086
1361.42985190881,-0.00374603513900403
1364.75082705319,-0.00375624439559306
1369.17202281219,-0.00394859531708777
1372.48284130632,-0.00407616316098971
1375.78930695032,-0.00407736276989289
1379.09141974422,-0.00413104268599983
1382.38917968801,-0.00413740775905666
1385.68258678168,-0.00436318647348708
1388.97164102524,-0.00452720394026052
1393.35027558315,-0.00504692134350459
1396.62917317645,-0.00535535114635473
1399.90371791964,-0.00560084134275534
1403.17390981272,-0.0054141132798536
1406.43974885568,-0.00508928735046812
1409.70123504853,-0.00488369921485939
1412.95836839128,-0.00461855397141857
1417.29444174809,-0.00461489625127411
1420.54141844057,-0.00444855280234214
1423.78404228294,-0.00469541233056593
1427.0223132752,-0.00468517403315466
1430.25623141734,-0.00450257283167443
1433.48579670937,-0.00464635486399013
1436.71100915129,-0.0045064709607377
1441.00452130702,-0.00471149629742432
1444.21957709868,-0.004542063989263
1447.43028004022,-0.00437623506758815
1450.63663013166,-0.00453542961174282
1453.83862737298,-0.00451006638784988
1457.0362717642,-0.00461756663440686
1460.2295633053,-0.00443338483681065
1464.48051425993,-0.0046522453349793
1467.66364915076,-0.00436745614966488
1470.84243119149,-0.00464633223438919
1474.01686038211,-0.00479187124716567
1477.18693672261,-0.00460786536812778
1480.35266021301,-0.00465904955185996
1483.51403085329,-0.00482706913840147
1487.72242060682,-0.00459884907195464
1490.87363459684,-0.00473973008781557
1494.02049573675,-0.00475090937127769
1497.16300402654,-0.0045540093711616
1500.30115946623,-0.00463459190347177
1503.4349620558,-0.00468379935130878
1506.56441179526,-0.00473014078514635
1510.7302403477,-0.00463216623743871
1513.8495334369,-0.00453567340704372
1516.96447367598,-0.00478223103110212
1520.07506106496,-0.00465846722604507
1523.18129560382,-0.00477171060609802
1526.28317729258,-0.00496730580984897
1529.38070613122,-0.00479956919922803
1533.50397348256,-0.00495328560517137
1536.59134567094,-0.00506132845809523
1539.67436500921,-0.00491097744901069
1542.75303149736,-0.00479053609004551
1545.82734513541,-0.00478390047126206
1548.89730592334,-0.00476045637529036
1551.96291386116,-0.00512361361540413
1556.04362001141,-0.00485937248369502
1559.09907129897,-0.00501364200629388
1562.15016973641,-0.00482934087312118
1565.19691532375,-0.00498106599286104
1568.23930806097,-0.0048432491324195
1571.27734794808,-0.00498187021815197
1574.31103498508,-0.00483042806022253
1578.34917993424,-0.00520069927262867
1581.37271032098,-0.00514769952803818
1584.39188785761,-0.00526897220841833
1587.40671254412,-0.00538877863595995
1590.41718438052,-0.00514121670866327
1593.42330336681,-0.00539041716005541
1596.42506950299,-0.00522832984654979
1600.42065325106,-0.00561018076653527
1603.41226273698,-0.0057035717149973
1606.39951937278,-0.00565295376084319
1609.38242315848,-0.00524141230374257
1612.36097409406,-0.00574769457936854
1615.33517217953,-0.00577424515378137
1618.30501741489,-0.00565157382484732
1622.25803996186,-0.00571341342599343
1625.21772854696,-0.00574542666064945
1628.17306428194,-0.00600840923550115
1631.12404716682,-0.00626640558668145
1634.07067720158,-0.00603015456510776
1637.01295438623,-0.00599117245701668
1639.95087872077,-0.00654792510658302
1643.86134006665,-0.00628680731689109
1646.78910775092,-0.00649469280106658
1649.71252258509,-0.00695912334313815
1652.63158456914,-0.00778084590325165
1655.54629370308,-0.00927763835095075
1658.45664998691,-0.0115784408982894
1661.36265342063,-0.0145243995989942
1665.23055356542,-0.021384378794184
1668.12640034887,-0.0260684773681091
1671.01789428222,-0.0327390463010401
1673.90503536545,-0.0390895413012792
1676.78782359857,-0.0437882556457146
1679.66625898158,-0.0458133500797214
1682.54034151448,-0.0485359753764115
1686.36568045817,-0.0473399130336384
1689.22960634081,-0.0486097787665888
1692.08917937333,-0.0481697438329393
1694.94439955575,-0.0390395768920463
1697.79526688805,-0.0413893291270786
1700.64178137024,-0.0391195743823115
