***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,CASCA,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,42.39,,,,,,System Temp (C):,38.75,,,,,,,
Humidity (%):,55.03,,,,,,Humidity (%):,60.99,,,,,,,
Lamp Indicator:,1094,,,,,,Lamp Indicator:,1088,,,,,,,
Data Date-Time:,2024/08/13T12:00:15,,,,,,Data Date-Time:,2024/08/13T11:52:55,,,,,,,
Total Measurement Time in sec:,6.8072741,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.08535400046452,0.0413457073195706,-8.39863846568903E-05,,,,,
Serial Number:,B07R011,(95UB122GC0AB07R011),,,,,Pixel to Wavelength Coefficients:,1794.37724621797,-0.920219689099738,-0.000237242138379873,,,,,
GUI Version:,3.9.4,Revision:,526,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.7,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,15hr 35min 51sec ,,,,,,,
UUID:,DE:67:0C:88:67:2B:47:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.81429527209,0.507743816068272
905.716563509274,0.509572389841546
909.614561387966,0.508180030544104
913.508288908168,0.507467615867308
917.397746069878,0.504497669881868
921.282932873098,0.504767111796823
925.163849317827,0.500416197750534
929.040495404065,0.495136083036127
932.912871131812,0.494804067262162
938.069395988934,0.491010265849447
941.931807546869,0.487131784315978
945.789948746314,0.483790378078535
949.643819587268,0.478466503449811
953.493420069731,0.472219158073314
957.338750193702,0.465861461407419
961.179809959184,0.461798980462972
965.016599366174,0.458745650513452
968.849118414673,0.455841185979577
973.952501032798,0.453022924711945
977.775055911486,0.45239472484154
981.593340431682,0.451101702495602
985.407354593388,0.451171533484875
989.217098396603,0.452621264366174
993.022571841327,0.453693543000356
996.823774927561,0.453557227608961
1000.6207076553,0.455415304458606
1004.41337002455,0.458286021794699
1008.20176203532,0.459414705686288
1013.24630860312,0.461719003983116
1017.02473644407,0.464181394078215
1020.79889392653,0.465952623142437
1024.5687810505,0.467322502992731
1028.33439781597,0.468467295802148
1032.09574422296,0.470203384268387
1035.85282027145,0.473010728073005
1039.60562596146,0.473590262002711
1043.35416129297,0.473943971286519
1048.34556562178,0.475924493712583
1052.08413678348,0.476208329427938
1055.81843758669,0.477588867686468
1059.54846803141,0.477550307488966
1063.27422811764,0.477434283212774
1066.99571784538,0.478109791225148
1070.71293721462,0.478528277451116
1074.42588622538,0.478569427584275
1078.13456487764,0.477883819573764
1081.83897317142,0.47803019962244
1086.77154144991,0.477193584399357
1090.46598557387,0.476828578850062
1094.15615933934,0.475321779925786
1097.84206274632,0.474941288288334
1101.52369579481,0.472964201907234
1105.20105848481,0.471347747319652
1108.87415081632,0.468209977976053
1112.54297278934,0.466654008408005
1116.20752440387,0.463526778068061
1121.08695044336,0.457370707611736
1124.74153788807,0.452592791671382
1128.3918549743,0.445957419017764
1132.03790170203,0.439779278385252
1135.67967807127,0.431627316658943
1139.31718408202,0.422666052618509
1142.95041973428,0.413847955825757
1146.57938502805,0.406354212615792
1150.20407996333,0.398306433503315
1153.82450454012,0.392818852342549
1158.6450945293,0.386973861355958
1162.25555493627,0.384143778686211
1165.86174498476,0.382698719073522
1169.46366467475,0.380875720472826
1173.06131400625,0.379974983285381
1176.65469297927,0.378792857058029
1180.24380159379,0.377398466699733
1183.82863984982,0.376464027843209
1187.40920774736,0.375921375921376
1192.17665549754,0.374630128742131
1195.74725922527,0.374563114613107
1199.3135925945,0.374956068495299
1202.87565560525,0.375027961723507
1206.43344825751,0.37596707905368
1209.98697055127,0.376152387519393
1213.53622248654,0.377053106860931
1217.08120406333,0.378482437857291
1220.62191528162,0.38000505440088
1224.15835614142,0.381049629207074
1228.86696784128,0.382708967886344
1232.39344453127,0.383756696972478
1235.91565086277,0.385497717352035
1239.43358683578,0.386620799366152
1242.94725245029,0.387846195543156
1246.45664770632,0.38907791353184
1249.96177260386,0.390229121962296
1253.4626271429,0.39082893573366
1256.95921132345,0.391583463811378
1261.61468078432,0.391877303191132
1265.10130079506,0.392792532648008
1268.58365044731,0.392452064058517
1272.06172974107,0.392961245187355
1275.53553867634,0.392953403717748
1279.00507725312,0.392797779294348
1282.4703454714,0.392281180231906
1285.9313433312,0.391539090706301
